,text,source,class,location
360,"1 Stabilimenti del Fibreno (Papeteries du Fibreno), Leresvnes (E.),comte de Balsorano, propriétaire (Administrateur : J. Bousée), à Naples. — Pres pour tentures; livres; panneaux.Tadini (F.), à Turin. — Papier et toile de verre et émeri. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Naples
361,"5)VWittone (J.) et ©, à Turin. — Toile et papier de verre et émeri. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Turin
362,"3 pere VE) et frères, à Masserano (Novare). — Assortiment d'articles de coutelrie. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Masserano
363,"2 Pellas (Chevalier J.), à Florence, — Reproductions en galvanoplastie; une Vierge, basrelief de Mino da Fiesole; deux plats de Benvenuto Cellini; deux chenêts en bronzemodelés par J. Bologna; candélabre style de l'Empire. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence
364,"1 Amodio (M.), à Naples. — Trois statues en bronze.  Bazzanti (P.) et fils, à Florence. — Deux statues en bronze. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Naples
365,"2Bertocco (J.), à Padoue. — Vase et conque de cuivre cisélés à la main. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Padoue
366,"3 Braun (L.), à Turin. — Pièces d'art en bronze et en fer fondues et ciselées, imitations etreproductions de pièces anciennes; six boucliers de la galerie des armes de Turin; unetarge de Benvenuto Gellini; dixhuit armes anciennes; six grandes épées; deux cuirasses:trois casques (imitation). Castellami (A.), à Rome. — Biselle et litière en bronze avec marqueteries en argent eten cuivre. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Turin
367,"6 Cireelli (M.), à Naples. — Lampes et candélabres en bronze doré; objets en bronze pour ameublement. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Naples
368,"4Civita (A.), à Florence. — Objets en bronze doré. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence
369,"7De Luea (C.) et fils, à Naples. — Objets en bronze fondu. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Naples
370,"45 Franei (Chevalier P.), à Sienne. — Candélabre en fer battu; soutien de drapeau battuau marieau : il est placé sur la façade de la section italienne, où äl porte le drapeau. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Sienne
371,"16 Nelli (A.), à Rome. — Statues en bronze. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Rome
372,"9Frullimi. — Tableau basrelief en bronze.Mieheli (J.), à Venise. — Objets en bronze. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise
373,"8 Orphelinat pour les jeunes garçons, à Venise (Directeur : J. Pararnr). puCandélabre en bronze fondu avec figures et ornements. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise
374,"40Raceigaluppi (D. et C.), à Milan. — Gravures en acier et poinçon représentant desarmoiries , lettres et vignettes. $ ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan
375,"1 Tognozzi (M.), à Florence. — Statuettes en bronze. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence
376,"12Zabaffà (B.), à Sienne. — Soutien de drapeau en fer battu; candélabre en fer battu. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Sienne
377,"17 Barbiroli (F.), à Venise. — Pendule de table; clef générale pour ouvrir toutes sortesd'horloges. : ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise
378,"4 Beccarelli (L.), à Parme. — Pendules à sonnerie; pendule de voyage à équation; calendrier perpétuel, grande sonnerie et échappement à détente. Blanehetti (Chevalier O.), à Paris. — Balancier pour pendule.Caspani (G.), à Milan. — Horlogecontrôle pour voitures publiques. Embriaco (].B.), père, à Rome. — Régulateur et pendule, avec sonnerie, et remontoir marchant ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Parme
379,"36 jours; hydrochronomètre avec sonnerie. _ùGasparrini (J.), à Rome. — Montre à répétition; horloge hydraulique. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Rome
380,"6Granaglia (P. et C.), à Turin. — Horloge pour tour avec sonnerie; manomètre enregistrant un appareil d'horlogerie pouvant marcher huit jours. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Turin
381,"7 Hocke (J.), à Udine. — Horloge électrique à pendule. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Udine
382,"8 Masetti (B.), à Bologne. — Horlogeries; transmission électrique du mouvementd'horloge, etc. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Bologne
383,"9 Pardon (L.), chef d'atelier pour la construction des télégraphes et de l'horlogerie deschemins de fer de la haute Italie, à Milan. — Horloge régulatrice à transmission électrique; horloge angulaire avec trois cadrans, avec moteur électrique; horloge Lage re bis tonniers, avec moteur électrique.  Lavaggi (F.) et Mis, à Troffarello (Turin). — Allumettes en bois et en cire; allumettesperfectionnées. A Romanin (Le chevalier D° J.), à Padoue. — Dessins représentant ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan
384,15 établissementsindustriels auxquels l'exposant a appliqué des systèmes particuliers de ventilation pouren améliorer les conditions hygiéniques. ,Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",ventilation
385,"5 Gibert San Giovanni, à Tedduccio (Naples). — Pommades, vinaigre, eaux,essences, teintures pour toilette, Grassi Mauro (N. et M.), à Acireale (Catane). — Crème de savon rafraïehissant pourla peau. Malvezzi (G.) et €"", à Venise. — Poudre de Chypre simple et parfamée. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Tedduccio
386,"11Migone (A.) et C*, à Milan. — Parfumeries et savons de toilette, ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan
387,"12Millioni (L.), à Trévise. — Piroconophobes; parfum contre les cousins. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Trévise
388,"13 Mostardini (A.), à Florence. — Eau de Cologne; vinaigre cosmétique; extrait d'odeur;poudres de riz, d'amande, d'iris; dentifrice. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence
389,"14 Sbriceoli (C.), à Rome. — Pommade et eau de toilette. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Rome
390,"45Scarano (M.), à Bari. — Poudre de Chypre. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Bari
391,"16 Stacchini (A) et C"", propriétaires de l'établissement industriel italien dirigé parM. Vaaxozzr, à Rome, — Divers produits pour toilette. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Rome
392,"17 Vergnanini (P.) et ©"", à ReggioEmilia. — Savon pour toilette et pour blanchis? D P P ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",ReggioEmilia
393,1 ,Paris_1878_Italy_84.jpg,"CLASSE 90.
Plantes de serre.
Éeole royale supérieure d'agriculture, PRES — Plantes de",
394,"8sage. Vianello (N.), à Venise. — Poudre dite veleutine; poudres dentifrices; parfums avi Amministrazione eareeraria (Administration des prisons). —Objets divers. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise
395,6 V. ,Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",
396,"4o  Borelli (J.), à Naples. — Porteportrails en écaille avec figures.Faglioli (G.), à Plaisance. — Articles de fantaisie en cartonnage. Gargiulo (L. ét À. jte à Sorrente (Naples). — Écrileaux di bois ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Naples
397,"1 marquètés en mosaique ;petits objets en bois. Giacomini (L.),à Trévise. — Broëses dé diverses qualités.Éabriola (L.), à Naples. — Objets ën éédille; gravhres; farquetèhes , GlL.Labriola (M.), à Naples. — Objéts en écaille: sanmeetti (F.), à Pérouse, — Articles de fantaisie marquetés, ne: et Mingoni, {MER Pipes € en ère: pipe hygiénique; ambre ra a Martini frères, à Calci (Pise). — Portecigares, allumettes, els, en cuir. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Trévise
398,"4Mazzuechelli frères eé C, à Cistiglioné Oloha (Côme). — Peignes enos. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Cistiglioné
399,"17Nannei (J.), à Florence. — Objets er métal tiré &u tour. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence
400,"42Pogliani (F.), à Milan. — Boites en ivoire gravé. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan
401,"43Vinecenzi (L.), à Carpi (Modène). — Ouvrages en copeaux. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Carpi
402,"14Vincenzi (P.), à Carpi (Modène). — Assortimerit d'ouvrages en copeaux. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Carpi
403,"45 RARES Es GROUPE IV. Fils ct tiësus de coton. Abseito frères, à Chieri (Turin). — Couvertures ét coton à déublé fâce, Miithiesteintes et dessins fantaisie; couvertur es de coton à la Jacquard. Bass, Abrate et C*, à Chieri et Turin. — Tissus de coton. Gentiluomo (LV.) et C*, à à Pise. — Tissus divers; mouchoirs et Pr rouge.Gérard frères, : à Gênes. — Cotons files. Ghezzi et Berra, à Plaisance. — Tissus de cotoit; futatiies et cotüñinädes: ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Chieri
404,"9,Éâviosa (L.), à Plaisance. — Tissus de colon. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Plaisance
405,"10 Médina |).) ét Cr, À Pia (GERES). — Rideaux ën mousseliné brodée ivee Co ni couvertures de Hit. Manicomio di Aversa | Hosfice dés dliénés), à Averse, — Tissus ‘de coton croiségris; cordonnets de coton; percales; toiles à matelas; petite couverture de fantaisie. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Averse
406,"4 Predla, eo et c', à Milan, — Cotons files. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan
407,3 Kipamonti (Je) à Mon:a { Milan). — Toile és croisées pour parapluies) tissus dé cotonspour hommes; rubans de coton pour robes. ,Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Mon
408,"42  Assetto frères, à Chieri (Turin). — Tissus de fil et coton tints; couvertures broschées, blanches et teintes. cu. + ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Chieri
409,"44, : ; _ PRIE: :Bass, Abrate et ©”, à Chieri (Turin). — Tissus de fl et tissus de coton et fil en; Pièces; coupes d'étoffes, couvertures à la Jacquaril, blnélies ét teintes. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Chieri
410,5Lomr ik & ,Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",
411,4 F ,Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",
412,"4 { EN nBianchi (J.), à Chiavari (Gênes). — Serviettes en lin dites macramés. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Chiavari
413,1 ,Paris_1878_Italy_84.jpg,"CLASSE 90.
Plantes de serre.
Éeole royale supérieure d'agriculture, PRES — Plantes de",
414,"6Bianchi (N.), à Chiavari (Gênes). — Serviettes de lin macramés. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Chiavari
415,"7 Casa (J.),à Gênes. — ‘Toiles à voile de chanvre italien; toiles de lin du pays, de lgétranger; toiles olonettes en lin fin; toiles de coton pour voiles; chanvre pour voiles. i dat EST ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Gênes
416,"24 j AA à f ue ae: Ass D’Andrea (J.), à Sarno (Salerne). — Services de table de différentes qualites et dessinsên fil dé lin Serviettes, tissus Pour nappes: mouchoirs de fantaisie avec bordurés, loilesblanchies et demiblanchies, carnet d'échantillons. Gérard (C.G. et W.) frères ; à Gênes. — Toiles pour voiles; fils de lit! bisecoton. Lanza (V.), à Torre Pellice (Turin). — Fils retors en lin blanchi. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",f
417,"1Linificio et Canapifieio (Filture de lin et de chanvre). à Milan. — Fils et susde lin, de chanvre, et de jute; fils retors écrus et blanchis; cordes, fils à cordonniers et_ ficelles. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan
418,"2Manicomio (Maison d’aliénés), à Aversa. — Tissus et tapis en sparterie. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Aversa
419,"41Nadini (A) à Bologne. — Sac en loile de chanvre sans coufure.Polidori (Comte A.}, à Florence, — Fils de genét. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Bologne
420,15Pozzolini (R.) et fils. — Tissus de lin. ,Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",lin
421,"12Remagsgi frères , à Pavacchio (Pise). — Tissus divers. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Pavacchio
422,"43  Adueei (N.), à Forli. — Hamacs de soie pour lits de campagne; cravates; couverturesde filoselle; couvertures de filoselle et coton. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Forli
423,"78 Agudio (A.), à Milan. — Soies grêges et ouvrées. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan
424,"3Alberti frères, à Milan. — Soie grége, trame et organsin. MESAstesani (A) et €"". — Soie grége trame et organsin. NAS Association de tissage de soie, à Côme. — Étoffes de velours, étoffes de soienoire et de couleur, exposées par MM. Bertolotti, Bernasconi, Braghienti, Camozzi, De Rossi, Dolara, Mazzucchelli, Martinelli, Stuechi. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan
425,"79Baldini (L.), à Pérouse. — Soies gréges. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Pérouse
426,"6Brancenlari (G.E.), à Chiavari (Gênes). — Soie grége; cocons. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Chiavari
427,"7Barbaroux père et fils, à Turin. — Soie et organsin. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Turin
428,"8Bellati (J.B.), à Feltre (Bellune). — Soie grége filée avec le système du mécanicien Goffari. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Feltre
429,"9Boggiano (L.),à Avenrano (Gênes). — Soies gréges; organsin. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Avenrano
430,"41Bonacossa frères, à Milan. — Soie grége et ouvrée. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan
431,"12Borelli et Pereuoco frères , à Naples. — Étofes de soie. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Naples
432,"0Braidn et Colombo, à Trinita (Cuneo). — Soie grége. L ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Trinita
433,"13Bressi (G. et C.), à Côme, — Soie grége et ouvrée; étofles de soie noires et de couleur.Carli (Comte L.) et fils, à Castelnuovo di Garfagnana (Pise). — Soie grêge. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Côme
434,"46Cappetelli (G.), à Fossombrone (Pesaro Urbino). — Soie grége. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Fossombrone
435,3 ,Paris_1878_Italy_84.jpg,"CLASSE 90.
Plantes de serre.
Éeole royale supérieure d'agriculture, PRES — Plantes de",
436,"17Ceriana frères, à Turin. — Soie grége et ouvrée. $ ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Turin
437,"18Cerri Boureard et €”, à Milan. — Étoles de soie. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan
438,"81Chambre de commerce, à Rome. — Chäles; échantillons de l'industrie ro maine. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Rome
439,"88 Chambre de commerce et des arts d’Avellino, à Avellino. — Soïesgréges. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Avellino
440,"45Chicco (Chevalier F.), à Fossano (Coni). — Soie grége, organsin ét cocons secs. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Fossano
441,"19 Cimbardi frères, à Milan. — Soies à coudre, crues et teintes, et autres produits deleur fabrication. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan
442,"20 Coseia et Morosetti, à Voghera (Pavie). — Soie grége. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Voghera
443,"22Dalla Pozza (P.), à Vicence. — Soie grége et ouvrée. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Vicence
444,"23 De Ferrari (T. et J.B.) frères, à Gênes. — Velours pure soie, noirs et de couleur ; velours soie et coton noirs et de couleur; velours de soie forts, pour meubles noirs. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Gênes
445,"85De Marclhi (L.), à San Fior di Sopra (Trévise). — Soie grége filée. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",San
446,"24Denegri (J.B.), à NoviLigure (Alexandrie). — Soie grége, organsin, trames. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",NoviLigure
447,"25Diena (M.G.), à Modène. — Soie grége. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Modène
448,"26Di Pueeio et Sargenti, à Lucques. — Soie grége jaune. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Lucques
449,"27  Dondi (C.), à Bologne. — Voiles de soie crépés et lisses; soie grége et ouvrée. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Bologne
450,"82Duces frères, à Brescia. — Soie grége. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Brescia
451,"29Felolo (F.), à Milan. — Soie grège et ouvrée. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan
452,"30 Filature des déchets de soie à Meima {Directeur el administrateur:d. Lepecorr), à Milan. — Déchets de soie, grêges, peignés et files. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Meima
453,"31 Fortunato (P.), à Calcinato (Brescia). — Soie grége; organsin; Lrame. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Calcinato
454,"32Gaddum (F.E.) et €"", à Milan, — Déchets de soie cardés. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan
455,"33Gavazzi (E. et P.), à Milan. — Étoffes de soie pour parapluies, ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan
456,"83Gaydou (A. et C.), à Turin, — Soie grége; organsin; trame. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Turin
457,"34Gianzini (A. ingénieur), à Chignolo Po (Pavie). — Soie grége; cocons. Ginesi (J. et C.), à Fivizzano in Lunigiana (Massa et Carrare). — Soie grège. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Chignolo
458,"36Giretti (A.), à Bricherasio (Turin). — Cocons; soie grége et ouvrée. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Bricherasio
459,"37Gorla (J.), à Romanengo (Crémone). — Soie grége. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Romanengo
460,"38Grauso (A. et G.), à Sala de Caserta. — Soie grége. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Sala
461,"39 Graziosi (J.), à Spilamberto (Modène). — Soie grège ; soie filée à la mécanique, mouvement à la main. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Spilamberto
462,"40 Gregorina (J.),à Vicence, — Soie produite par des doupions, ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Vicence
463,"4Griffoli (Chevalier E.), à Lucignano (Arezzo). — Soie grège. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Lucignano
464,"42Incerti (Chevalier A.), à Modène. — Soie grége. + ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Modène
465,"43Janin (J.) et fils, à Zoagli (Gênes). — Velours de soie, ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Zoagli
466,"86Kechler (Chevalier C.), à Udine. — Produits séricicoles; monographie des ee vapeur et moulins à soie du Frioul.Keller (A.), à Milan. — Soie grège ; organsin. LULanzani et ©"", à Milan. — Déchets de soie cardés, naturels et teinis. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Udine
467,"45Lardinelli (A.), à Osimo (Ancône). — Soie blanche, jaune et verte. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Osimo
468,"46Levi (J.), Donato et fils , à Turin. — Soie grège et organsin. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Turin
469,"47Magni (G.), à Côme. — Soie grége et ouvrée. A",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Côme
470,"8Marchesini {A.), à Padoue, — Soie grège. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Padoue
471,"49Marini (P. et C.), à Zugliano (Vicence). — Schappes. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Zugliano
472,"50Meriglhi |F.), à Bologne. — Soie grége filée à l'eau froide.Meyer (H.) et €"", à Milan, — Soie grége et ouvrée.Mondelli (G.) fils et gendre, à Côme. — Soie grége et ouvrée.Monni (G.), à Pérouse. — Soie grége.Montagna Sartori (A.), à Parme. — Soie grège.Monteeucco (J.), à Novi Ligure (Alexandrie). — Soie grège.Nieri frères, à Lucques. — Soie grêge jaune.Nobili (L.}), à Côme. — Soie grége et ouvrée.Olivetti (R.), à Ivrea (Turin). — Soie grége.Paladini et Goretti, à Milan. — Soie grége et ouvrée.Perlasea (J.), à Côme. — Soie grége et ouvrée,  Piecaluga (E.), à Gavi (Alexandrie). — Soie grége, ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Bologne
473,"63 Pogliani (A.),à Milan. — Rubans pure soie et soie mélangée ; peluche, satins, marceline, passementeries pour chapeaux ; doublures pour meubles. ! : ongy Rossi (Chevalier M.), à Sondrio. — Soie grége, ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan
474,"64 Santini (H.), à Osimo (Ancône}. — Soies et cocons. Ù ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Osimo
475,"65 Sealini (Chevalier D' G.), sénateur du royaume, à Limido (Côme). — Soie, ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Limido
476,"66 Sega (F. et E.), à Fiumicello Urago (Brescia). — Soie grége. Sinigaglia (S.) Erede, à Turin. — Soie grége ; organsin, S | ""Hit pour la filature des eocons à Cologne Veneta. à TR— Dole grége. Société pour la filature des déchets de soie. à Milan. —_ Frangrèges et teintes, Ærieste (G.), à Padoue. — Soie grége. ri]Œubini frères, à Turin. — Soie grége. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Fiumicello
477,48 ,Paris_1878_Italy_80.jpg,ITALIE. — GROUPE VIL — CLASSES 09 À 75. 683,
478,"0Yagnone frères, à Pignerolles (Turin). — Soie grége et ouvrée. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Pignerolles
479,"2. Yifeniat (Q.), à Camerino {Macerata). — Soie grége; hourre de LE tissus de soie ri et de bourre de soie.WWedenissoff (A.), à Milan. — Soie grège et onvrée, ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Camerino
