text,source,class,location,respones
"63 Panciera Besarel (V. et F.) frères, à Venise. — Meubles de luxe en bois sup Perratone (Ingénieur B.). — Table avec pied mobile, d'après un nouveau système. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise,Venezia
"66Pia Casa di Lavore (Hospice de travail). à Florence. — Lits en fer creux,vernis au feu. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"67 Pogliani (F.), à Milan. — Table en ébène et en ivoire, marqnetée et gravée, avec médaille; bureausecrétaire en ébène et ivoire, marqueté et gravé; cabinet sur table en ébèneétivoire, gravé. | ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan,Milano
"69 Polli (F.), à Florence. — Table marquetée en bois, ivoire, nacre et métaux; cadres | repoussés. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"70 Puecif(C.), à Florence. — Armoire en bois de noyer. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"72Pueci (F.), à Cagli (Pesaro). — Table en bois de diverses couleurs, RS EeeRicciarelli (S.), à Pescia (Euspeah — Petite cheminée en noyer sculpté, avec miroir ovale; cadres sculptés. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Cagli,Pesaro
"74Romagnani (B.), à Pistoie. — Meuble peint d'après le système acidulé. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Pistoie,Pistoia.
"75 Bossetti (A), inventeur, et Janetti père et fils. — Mobilier en corne de bœufet de bouc couvert de peau. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",bœufet,Milano
"76 Sandrini (A.), à Florence. — Tables en mosaïque. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"178  Sanguimetti (B.),à Chiavari. — Chaises ordinaires en hètre.Sarmoria (G.), à Chiavari. — Chaises légères de luxe et ordinaires.Seappini (J.), à Florence. — Deux tables en mosaïque.Searselli (N.), à Florence, — Tables en mosaïque de Florence.Solbiati (A), à Milan. — Lit en fer angulaire avec étoffe piquée.Æorrini (J.), à Florence. — Tables et cabinet en mosaïque. Toso (F.), à Venise. — Meubles pour cabinet, style lombard, en bois dur: RSS \+ basreliefs; petit meuble en noyer, ébène, ivoire, buis et dapislaruli sculptés, “",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Chiavari,Chiavari
"86 Wielhi (C.), à Florence. — Tables en mosaïque. SNSWiehhi (F.), à Florence. — Tables en mosaique. .Viseonti ([.), à Milan. — Table marquetée en ébène et ivoire. coute RE Bonanno Zucearo (J.), à Palerme. — Tableau en mosaïque, étude sur le style el'époque normande en Sicile (xn° siècle). Brambilla (J.), à Milan. — Cornet de chasse en ivoire. Fabhbi (J.), à Rome.— Grande tasse de noir antique; table de noir antique avec mosaïquesalexandrines. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"42 Francolini (T.),à Florence. — Petits tableaux en mosaïque de Florence. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"43 Frullini (Professeur L.), à Florence. — Objets de travail artistique; cadre en boïs dur,basreliefs, portraits, etc.; piédestal pour statue, richement travaillé. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"1Â Gallandt (Chevalier L.), à Rome. — Tableaux en mosaïque de Rome; table en mosaique de Rome; lasse en pierre dure (æolite) trèsrare, avec colonne de granit rouge Su Garassini (V.), à Savone (Gênes). — Tableaux de mosaïque en bois. its ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Rome,Roma
"6Gherardi (J.), à Florence, — Table en mosaïque. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"16 bis Gomez (E.), à Venise. — Petite cheminée en marbre incrustée en basalte et märquetéeavec d'autres marbres; vase de marbre analogue à la petite cheminée; vase, % Conoriental avec décorations en bronze. Gorini et Nidi, à Florence. — Tableaux en mosaique de Florence; pressepapier etautres objets en mosaïque. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise,Firenze.
"48 Jardella (D.), à Lucques. — Un vase décoré avec colonne en marbre. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Lucques,Lucca.
"48 bis Magri (P.), à Padoue. — Tableau sculpture basrelief en plâtre doré; ovale du mêmegenre; plat en bois doré et peint. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Padoue,Padova
"49 Mariotti (E.) et Fantoni (G.), à Florence. — Tableaux; pressepapier en mosaïque. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"1022 Mariotti, Fantoni et ©"", à Florence. — Tableaux en mosaique de Florence. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"24Mayer (M.), à Florence. — Coffrets; pressepapier en mosaïque. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"20  Mexlini frères, à Florence. — Tableaux en mosaïque.Montelatiei (J.), à Florence. — Objets en mosaïque.Novelli (L.) et €"", à Florence. — Objets en mosaïque de Florence. Panciera Besarel (V. etF.) frères, à Venise. — Cheminée en marbre deCarrare. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"28 Pegrassi (F.), à Vérone. — Cheminée en marbre, style du xvi° siècle. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Vérone,Verona
"31Rainaldi (J.), à Rome. — Temple de Saturne, exécuté en marbre rouge et jaune. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Rome,Roma
"94ampin (L.),à Padoue. — Vases en cartons préparés avec enduit de plâtre, et ornements gravés. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Padoue,Padova
"34 bisRoccheggiani (C.), à Rome. — Tableaux en mosaïque de Rome. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Rome,Roma
"36omanelli (F.), à Florence. — Candélabre, consoles, basreliefs, jardinière en noyersculpté; une vierge en jujubier sculpté. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"37Salomoni (S.), à Fermo (AscoliPiceno). — Cadres en bois de‘sorbier, jujubier sculptés ,style du xv° siècle. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Fermo,Fermo.
"38Seappini (J.), à Florence. — Coffret en ébène avec mosaïque; divers objets enmosaique. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"39Searselli (N.), à Florence. — Objets de mosaïque en pierres dures. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"40 Sighinolfi (C.), à Florence. — Tableau en mosaïque, ouvrage du mosaiste L. Orlandini. : A",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"0 bis Torräini (J.), à Florence. — Objets en mosaïque. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"42Viclhi (F.), à Florence. — Table en mosaïque avec ornements et pied sculpté. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze.
"43 Bedendo (D.), à Venise. — Table marquetée à émail vénitien, imitation de pierres dures;table en mosaïque; lustre en verre, style vénitien; mosaïque montée en or et en argent;tableau en mosaïque; verre filé, tourné, soufllé; perles. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise,Venezia.
"4 Bussolin (D.), à Venise. — Spécimens et types des ouvrages anciens de verres vénitiensen filigrane, travaillés à dentelle et à mille fleurs; perles en verre. ) Candiani (Chevalier M.), à Venise. — Objets, partie en verre, imitation de marbres etde pierres; lustre. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise,Venezia
"6Ceccoli Sottero , à Ferrare. — Verres travaillés. )Compagnie de verreries et de mosaïques de Venise et de Murano , à Venise. — Mosaïques décoratives, lustres en verre pour bougies et gaz, candélabres torsadés; glaces imitant l'antique, et modernes; verres soufflés, imitation des anciens de Murano; médaillons en mosaique dans la décoration de la façade de la sectionitalienne de l'Exposition. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Ferrare,Ferrara
"7Li Pira Mäyer (F.),à Palerme. — Tableau gravé en feuilles d'or sur cristal. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Palerme,Palermo.
"47 Olivieri (L.), à Venise. — Mosaïques; coquillages, perles; table en mosaïque; glace,façon antique, avec gravures; candélabres appuyés sur des Maures. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise,Venezia
"7 Olivotti (D. T.), à Venise. — Ouvrages en verre; émaux; marqueteries; verres filés etsouflés ; perles et articles de fantaisie en verre et mosaïque. Podio (H.), à Venise. — Tableau en mosaïque bizantine; tableau en mosaïque poli; tableen mosaique. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise,Venezia
"8  Had (L.), à Murano (Venise). — Émaux pour mosaïques; verres souflés et polis; vitrauxcoloriés, ronds et carrés pour fenêtres; table marquetée avec piédestal marqueté, avec",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Murano,Murano
"9. imitations en verre de pierres dures. $Rubbi frères, à Venise. — ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise,Venezia
300 yeux humains arüificiels de formes ct de couleursvariées. ,Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",formes,Firenze
"8Salviati et €"", pour les mosaïques, et Salviati (ID A.), pour les autresarliclesverres, elc., à Venise. — Mosaïques décoratives; verres soufllés ; lustres. ASoeiété musive vénitienne. — Tableau en mosaïque. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise,Venezia.
"272Tommasi et Gelsomini, à Murano (Venise). — Lustres; verres soufllés. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Murano,Venezia
"43Tommasi et Gelsomini, à Venise. — Objets en verre filé, en mosaïque, en coquillages, verreries; marqueteries. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise,Il nome italiano della città è Venezia.
"12 $Ærevisan (A.), à Venise. — Vitraux blancs, coloriés, historiés et avec inscriptions. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise,Venezia
"20Æubino (P.G.), à Vado (Savone). — Bouteilles. , ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Vado,Ravenna
"4Viglienzoni, Frugoni et Caorsi, à Sayone. — Bouteilles. LSVWWeberbeela (F. et C.), à Venise. — Perles en verre; aventurines; none » Roisturine. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Sayone,Venezia
4GLASSE ,Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",,Milano
"20. LeCéramique. sedAgresti (M.) et frères, à ImprunetaGalluzzo (Florence). — Ouvrages émaillés surterre d'Impruneta, imitation de Della Robbia, ‘ ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",ImprunetaGalluzzo,Impruneta
"2146Battaglia (G.), à Naples. — Candélabre en faïence. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Naples,Napoli
"6 bisBenuceci et Latti, à Pesaro. — Vases et plats historiés, imitation du xy° siècle. #",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Pesaro,Pesaro.
"5Bertamzi (G.),àù Umbertide (Pérouse). — Vases, imitation des Étrusques. (ACastellami (T.), à Rome. — Collection de faïences, reproductions italiennes et orientalesanciennes. cuDelange (H.), x Naples. — Objets de céramique. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Rome,Umbertide
"01Devers (Chevalier J., professeur), à Turin. — Collection d'objets de céramique moderneet imitation de l'antique, artistique et industrielle. #",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Turin,Torino
"1Farina (A) et fils, à Faenza. — Ouvrages en faïence; médaillon sur la façade de laseclion italienne, ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Faenza,Faenza
"43Fermiami (Comte A.), à Faenza. — Vases en faïence; basreliefs, etc.; médaillons dansle vestibule de la section italienne de l'Exposition. F ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Faenza,Faenza
"44Ginori Lisei (Marquis L., sénateur), à Florence. — Porcelaines blanches et coloriéesur usage commun et pour la télégraphie, la chimie, l'édilité, etc.; porcelaines d'art:Éencés artistiques et d'ornement. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"1Giustiniani (M.), à Naples. — Grand vase en faïence, imitation du xy* siècle; tableronde en faïence; vases, coupes, siéges, plats en faïence; imitation de vases étrusques etgrécosiciliens.Leons (A.), à Catane, — Statuettes en terre cuite, coloriées, représentant des costumessiciliens, ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Naples,Catania
"46Melielhi (T.), à Venise. — Ouvragesen céramique, ornements, consoles et figures depetites dimensions. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise,Venezia.
"48 Minghetti (A.)et fils, à Bologne. — Médaïllons en basreliefs; vases, bouteilles,amphores, plats, consoles, groupes. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Bologne,Bologna
"20 ‘Palme (J. et C.), à Pise, — Poteries. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Pise,Pisa.
"21  Pepi (B.), à Sienne. — Médaillons en céramique, imitation de Lucca della Robbia. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Sienne,Siena.
"22Bubbiani (C.), à Sassuolo (Modène). — Faïences. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Sassuolo,Sassuolo
"24 Scappini (A.),à Corneto Tarquinia (Rome). — Vases en terre cuite, imitation des vasesétrusques. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Corneto,Corneto Tarquinia
"26 Spinaci (J.), à Gubbio. — Vases, amphores, médaillons historiés et coloriés, avec couleurs métalliques. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Gubbio,Gubbio.
"28 Tanfami (C.), à Rome. — Vases en terre cuite peints au vernis et à l'émaï, ‘Jeétrusque. : ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Rome,Roma
"3Korelli (J.), à Florence. — Groupes, statuettes, basreliefs en mosaïque en biscuit. À Levera frères, à Turin. — Étofles pour meubles en soie; damas; lampas historiés etbrocarts; velours de soie; rideaux de mousseline; soie brodée. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze.
"2 Merenndino (J.),à Turin. — Toiles cirées pour tapis et pour meubles.Trapolin (J.B.), à Venise. — Étoffes pour meubles et pour églises. Ferrino (C.), à Turin. — Papiers et toile de verre et émeri. — Papiers pour emballageet pour les murs humides. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Turin,Torino
"1 Stabilimenti del Fibreno (Papeteries du Fibreno), Leresvnes (E.),comte de Balsorano, propriétaire (Administrateur : J. Bousée), à Naples. — Pres pour tentures; livres; panneaux.Tadini (F.), à Turin. — Papier et toile de verre et émeri. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Naples,Napoli
"5)VWittone (J.) et ©, à Turin. — Toile et papier de verre et émeri. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Turin,Torino
"3 pere VE) et frères, à Masserano (Novare). — Assortiment d'articles de coutelrie. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Masserano,Masserano
"2 Pellas (Chevalier J.), à Florence, — Reproductions en galvanoplastie; une Vierge, basrelief de Mino da Fiesole; deux plats de Benvenuto Cellini; deux chenêts en bronzemodelés par J. Bologna; candélabre style de l'Empire. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"1 Amodio (M.), à Naples. — Trois statues en bronze.  Bazzanti (P.) et fils, à Florence. — Deux statues en bronze. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Naples,Napoli.
"2Bertocco (J.), à Padoue. — Vase et conque de cuivre cisélés à la main. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Padoue,Padova
"3 Braun (L.), à Turin. — Pièces d'art en bronze et en fer fondues et ciselées, imitations etreproductions de pièces anciennes; six boucliers de la galerie des armes de Turin; unetarge de Benvenuto Gellini; dixhuit armes anciennes; six grandes épées; deux cuirasses:trois casques (imitation). Castellami (A.), à Rome. — Biselle et litière en bronze avec marqueteries en argent eten cuivre. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Turin,Torino
"6 Cireelli (M.), à Naples. — Lampes et candélabres en bronze doré; objets en bronze pour ameublement. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Naples,Napoli.
"4Civita (A.), à Florence. — Objets en bronze doré. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"7De Luea (C.) et fils, à Naples. — Objets en bronze fondu. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Naples,Napoli.
"45 Franei (Chevalier P.), à Sienne. — Candélabre en fer battu; soutien de drapeau battuau marieau : il est placé sur la façade de la section italienne, où äl porte le drapeau. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Sienne,Siena
"16 Nelli (A.), à Rome. — Statues en bronze. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Rome,Roma
"9Frullimi. — Tableau basrelief en bronze.Mieheli (J.), à Venise. — Objets en bronze. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise,Venise
"8 Orphelinat pour les jeunes garçons, à Venise (Directeur : J. Pararnr). puCandélabre en bronze fondu avec figures et ornements. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise,Venezia
"40Raceigaluppi (D. et C.), à Milan. — Gravures en acier et poinçon représentant desarmoiries , lettres et vignettes. $ ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan,Milano
"1 Tognozzi (M.), à Florence. — Statuettes en bronze. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"12Zabaffà (B.), à Sienne. — Soutien de drapeau en fer battu; candélabre en fer battu. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Sienne,Siena
"17 Barbiroli (F.), à Venise. — Pendule de table; clef générale pour ouvrir toutes sortesd'horloges. : ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise,Venezia.
"4 Beccarelli (L.), à Parme. — Pendules à sonnerie; pendule de voyage à équation; calendrier perpétuel, grande sonnerie et échappement à détente. Blanehetti (Chevalier O.), à Paris. — Balancier pour pendule.Caspani (G.), à Milan. — Horlogecontrôle pour voitures publiques. Embriaco (].B.), père, à Rome. — Régulateur et pendule, avec sonnerie, et remontoir marchant ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Parme,Rome
"36 jours; hydrochronomètre avec sonnerie. _ùGasparrini (J.), à Rome. — Montre à répétition; horloge hydraulique. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Rome,Roma
"6Granaglia (P. et C.), à Turin. — Horloge pour tour avec sonnerie; manomètre enregistrant un appareil d'horlogerie pouvant marcher huit jours. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Turin,Torino
"7 Hocke (J.), à Udine. — Horloge électrique à pendule. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Udine,Udine
"8 Masetti (B.), à Bologne. — Horlogeries; transmission électrique du mouvementd'horloge, etc. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Bologne,Bologna
"9 Pardon (L.), chef d'atelier pour la construction des télégraphes et de l'horlogerie deschemins de fer de la haute Italie, à Milan. — Horloge régulatrice à transmission électrique; horloge angulaire avec trois cadrans, avec moteur électrique; horloge Lage re bis tonniers, avec moteur électrique.  Lavaggi (F.) et Mis, à Troffarello (Turin). — Allumettes en bois et en cire; allumettesperfectionnées. A Romanin (Le chevalier D° J.), à Padoue. — Dessins représentant ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan,Milano
15 établissementsindustriels auxquels l'exposant a appliqué des systèmes particuliers de ventilation pouren améliorer les conditions hygiéniques. ,Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",ventilation,Milano
"5 Gibert San Giovanni, à Tedduccio (Naples). — Pommades, vinaigre, eaux,essences, teintures pour toilette, Grassi Mauro (N. et M.), à Acireale (Catane). — Crème de savon rafraïehissant pourla peau. Malvezzi (G.) et €"", à Venise. — Poudre de Chypre simple et parfamée. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Tedduccio,Acireale
"11Migone (A.) et C*, à Milan. — Parfumeries et savons de toilette, ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan,Milano.
"12Millioni (L.), à Trévise. — Piroconophobes; parfum contre les cousins. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Trévise,Treviso
"13 Mostardini (A.), à Florence. — Eau de Cologne; vinaigre cosmétique; extrait d'odeur;poudres de riz, d'amande, d'iris; dentifrice. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"14 Sbriceoli (C.), à Rome. — Pommade et eau de toilette. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Rome,Roma.
"45Scarano (M.), à Bari. — Poudre de Chypre. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Bari,Bari
"16 Stacchini (A) et C"", propriétaires de l'établissement industriel italien dirigé parM. Vaaxozzr, à Rome, — Divers produits pour toilette. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Rome,Roma
"17 Vergnanini (P.) et ©"", à ReggioEmilia. — Savon pour toilette et pour blanchis? D P P ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",ReggioEmilia,Reggio Emilia.
1 ,Paris_1878_Italy_84.jpg,"CLASSE 90.
Plantes de serre.
Éeole royale supérieure d'agriculture, PRES — Plantes de",,Bologna
"8sage. Vianello (N.), à Venise. — Poudre dite veleutine; poudres dentifrices; parfums avi Amministrazione eareeraria (Administration des prisons). —Objets divers. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Venise,Venezia
6 V. ,Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",,Non è possibile identificare il nome della città nella stringa fornita. Potresti fornire ulteriori dettagli o indizi per poter aiutarti meglio?
"4o  Borelli (J.), à Naples. — Porteportrails en écaille avec figures.Faglioli (G.), à Plaisance. — Articles de fantaisie en cartonnage. Gargiulo (L. ét À. jte à Sorrente (Naples). — Écrileaux di bois ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Naples,Napoli
"1 marquètés en mosaique ;petits objets en bois. Giacomini (L.),à Trévise. — Broëses dé diverses qualités.Éabriola (L.), à Naples. — Objets ën éédille; gravhres; farquetèhes , GlL.Labriola (M.), à Naples. — Objéts en écaille: sanmeetti (F.), à Pérouse, — Articles de fantaisie marquetés, ne: et Mingoni, {MER Pipes € en ère: pipe hygiénique; ambre ra a Martini frères, à Calci (Pise). — Portecigares, allumettes, els, en cuir. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Trévise,Trévise
"4Mazzuechelli frères eé C, à Cistiglioné Oloha (Côme). — Peignes enos. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Cistiglioné,Cistiglione Olona (Como)
"17Nannei (J.), à Florence. — Objets er métal tiré &u tour. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Florence,Firenze
"42Pogliani (F.), à Milan. — Boites en ivoire gravé. ",Paris_1878_Italy_32.jpg,"CLASSE 43.
Produits de l'exploitation des mines et de la métallurgie.",Milan,Milano
