text,source,class,location,respones
"1), Campanino et fils, à Ghiavari (Gênes). — Ci tre davari.Descalzi (L.), à Chiavari (Gênes). — Chaises ordinaires en hêtre. s Dubini (B. et F.), à Milan. — Buffet en bois de chêne et d'ébène, avec ai! debronze doré; une table d'allonge et deux chaises du même style que le siens",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Ghiavari,Chiavari
"33 Faleimi (A), à Florence. — Quatre tables en mosaïque de Florence. Franei (Chevalier P.), à Sienne. — Meubles pour jardin. _ ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"35Franceolini (T.), à Florence. — Un tablean en mosaïque de Florence, avec cadres : ébène; une table en mosaïque.Frullimi (L.), à Florence. — Meubles de luxe sculptés. .Gaiani (E.), à Florence. — Secrétaire avec bibliothèque et coffrefort, style du “ascadres, meuble pouvant servir de bibliothèque, même style. , Gallarotti (J.), à Paris. — Baromètrethermomètre sculpté en buis avec encadrement,en noyer sculpté, ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"36 bis Gargiulo (A) et €”, à Sorrente (Naples). — Table et papeterie marquetées en bois. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Sorrente,Sorrento
"37 Gargiulo (Chevalier L. et A.), à Sorrente (Naples). — Piano droit, table de style pompéien et papeteries, marquetées avec mosaïques en bois. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Sorrente,Sorrento
"39 Gtatti (Chevalier J.B.), à Rome. — Ouvrages en ébène avec marqueteries d'ivoire etpierres dures; trois coffrets, trois coffres, deux tables, un portealbum , un cabinét horloge.quatorze cadres. A",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Rome,Roma.
"0 Ghibellini frères, à San Giovanni in Persiceto (Bologne). — Lit en fer creux deau feu. Giovanni (D.), à Vicense. — Meuble en noyer sculpté. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,San,San Giovanni in Persiceto
"42Gomez (E.), à Venise. — Meubles en bois peint noir et pierres enchâssées; table nu quetée en marbre. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Venise,Venezia.
"4Gorini et Ridi , à Florence. — Deux tables en mosaïque de Florence. A",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"5 Jung (M.), à Milan. — Secrétaire avec bibliothèque marquetée en bois, ivoire, acuivre et argent (politarsie). À  Lodimi frères, à San Giovanni in Persiceto { Bologne). — Lit en fer avec sommierélastique en acier, avec cachette, pour hospices; modele d'un autre lit en fer pour hospices. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Milan,San Giovanni in Persiceto
"49 Lovati (D.), à Milan. — Meuble du style du xv° siècle, en noyer façonné et sculpté, avecpièces rapportées en bronze ciselées; meuble du style du xvi° siècle, en noyer sculpté. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Milan,Milano
"50 Lurasclhi (A.), à Milan. — Billard travaillé en palissandre, avec sculptures et bronzesdorés, Louis XIV; portequeues, tableau à marquer et table pareils au billard. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Milan,Milano
"54 Magsi (F.) et Staurenglhi [R.),à Milan. — Glace sculptée. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Milan,Milano
"52Maneo (f.), à Naples. — Jardinière chinoise en bois, peinte et dorée. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Naples,Napoli
"52 hisMariotti (E.) et Fantonmi (G.), à Florence. — Tables en mosaïque de Florence. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze.
"54Mariotti, Fantoni et C*, à Florence. — Tables en mosaïque de Florence. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"55 Matareïli (A.), à Florence. — Cabinet en mosaïque de Florence, style étrusque; cadreen mosaïque de Florence représentant un Maure à cheval. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"57 Mayer (M.) et C*, à Florence. — Tables en mosaïque de Florence. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"53Montamelli (E.), à Ponte Puggianese (Lucques). — Cabinet marqueté en bois de diverses qualités, style du xrr° siêcle. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Ponte,Lucca.
"58Montelatiei (J.), à Florence. — Cabinet, style du xv° siècle, en ébène repoussé avecmosaïque; deux tables en mosaïque de Florence. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"59Moretti (L.),à Milan. — Armoire en bois sculpté. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Milan,Milano
"60 Morini (Professeur F.), à Florence, — Armoire en noyer sculpté; petits objets en bois dursculpté, avec moulures d'ébène et jujubier. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"61 Novelli (L.) et ©, à Florence. — Tables en mosaïque. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze.
"62 Ottajano (B.), à Naples. — Cadre en noyer avec vignettes de paysage en poirier, stylepompéien; jardinière en bois. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Naples,Ottaviano
"63 Panciera Besarel (V. et F.) frères, à Venise. — Meubles de luxe en bois scupié Perratone (Ingénieur B.). — Table avec pied mobile, d'après un nouveau système. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Venise,Venezia
"66 Pia Casa di Lavore (Hospice de travail), à Florence. — Lits en fer creux,vernis au feu. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze.
"67 Pogliani (F.), à Milan. — Table en ébène et en ivoire, marqnetée et gravée, avec médaille; bureausecrétaire en ébène et ivoire, marqueté et gravé; cabinet sur table en ébèneétivoire, gravé. | ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Milan,Milano
"69 Polli (F.), à Florence. — Table marquetée en bois, ivoire, nacre et métaux; cadres| repoussés. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze.
"70 Puecif(C.), à Florence. — Armoire en bois de noyer. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze.
"72Pueei (F.), à Cagli (Pesaro). — Table en bois de diverses couleurs, marquetée ReRicciarelli (S.), à Pescia Fes — Petite cheminée en noyer sculpté, avec miroir ovale; cadres sculptés. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Cagli,Pesaro
"74Romagnani (B.), à Pistoie. — Meuble peint d'après le système acidulé. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Pistoie,Pistoia.
"75 Bossetti (A.), inventeur, et Janetti père et fils. — Mobilier en corne de bœufet de bouc couvert de peau. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,bœufet,Bossetti (A.) - Milano
"76 Sandrini (A.), à Florence. — Tables en mosaïque. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"18  Sanguimetti (B.),à Chiavari. — Chaises ordinaires en hôtre.Sarmoria (G.), à Chiavari. — Chaises légères de luxe et ordinaires.Seappini (J.), à Florence. — Deux tables en mosaïque.Searselli (N.), à Florence, — Tables en mosaïque de Florence.Solbiati (A), à Milan. — Lit en fer angulaire avec étoffe piquée.Æorrini (J.), à Florence. — Tables et cabinet en mosaïque. Toso (F.), à Venise. — Meubles pour cabinet, style lombard, en bois dur: uni+ basreliefs; petit meuble en noyer, ébène, ivoire, buis et dapislaruli sculptés, Wielhi (C.), à Florence. — Tables en mosaique.Wiehhi (F.), à Florence. — Tables en mosaique.Visconti ([.), à Milan. —— Table marquetée en ébène et ivoire. Fabhbi (J.), à Rome.— Grande tasse de noir antique; table de noir antique avec mosaïquesalexandrines. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Chiavari,Chiavari
"42 Francolini (T.),à Florence. — Petits tableaux en mosaïque de Florence. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"43 Frullini (Professeur L.), à Florence. — Objets de travail artistique; cadre en bois dur.basreliefs, portraits, etc.; piédestal pour statue, richement travaillé. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"1Â Gallandt (Chevalier L.), à Rome. — Tableaux en mosaïque de Rome; table en mosaique de Rome; tasse en pierre dure (æolte) trèsrare, avec colonne de granit rouge ur Giarassini (V.), à Savone (Gênes). — Tableaux de mosaïque én bois. ib",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Rome,Roma
"346Gherardi (J.), à Florence, — Table en mosaïque. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze.
"16 bis Gomez (E.), à Venise. — Petite cheminée en marbre incrustée en basalte et märquetéeavec d’autres marbres; vase dé marbre analogue à la petite cheminée; vase, ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Venise,Venezia
"6 Consoriental avec décorations en bronze. Gorini et Nidi, à Florence. — Tableaux en mosaique de Florence; pressepapier etautres objets en mosaïque. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"18 Jardella (D.), à Lucques. — Un vase décoré avec colonne en marbre. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Lucques,Lucca
"48 bis Magri (P.), à Padoue. — Tableau sculpture basrelief en plâtre doré; ovale du mêmegenre; plat en bois doré et peint. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Padoue,Padova
"49 Mariotti (E.) et Fantoni (G.), à Florence. — Tableaux; pressepapier en mosaique. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"1022 Mariotti, Fantoni et ©"", à Florence. — Tableaux en mosaique de Florence. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze.
"21Mayer (M.), à Florence. — Coflrets; pressepapier en mosaïque. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"20  Mexlini frères, à Florence. — Tableaux en mosaïque.Montelatiei (J.), à Florence. — Objets en mosaïque.Novelli (L.) et €"", à Florence. — Objets en mosaïque de Florence. Panciera Besarel (V. etF.) frères, à Venise. — Cheminée en marbre deCarrare. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze.
"28 Pegrassi (F.), à Vérone. — Cheminée en marbre, style du xyi° siècle. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Vérone,Verona.
"31Raïinaldi (J.), à Rome. — Temple de Saturne, exécuté en marbre rouge et jaune. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Rome,Roma
"94 ampin (L.),à Padoue. — Vases en cartons préparés avec enduit de plâtre, et ornements gravés. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Padoue,Padova
"34 bisRoccheggiani (C.), à Rome. — Tableaux en mosaïque de Rome. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Rome,Roma.
"36omanelli (F.), à Florence. — Candélabre, consoles, basreliefs, jardinière en noyersculpté; une vierge en jujubier sculpté. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"37Salomoni (S.), à Fermo (AscoliPiceno). — Cadres en bois de'‘sorbier, jujubier sculptés,style du xv° siècle. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Fermo,Fermo
"38Seappäni (J.), à Florence. — Coffret en ébène avec mosaïque; divers objets enmosaique. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"39Searselli (N.), à Florence. — Objets de mosaïque en pierres dures. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze.
"40ÉTÉ (C.), à Florence. — Tableau en mosaïque, ouvrage du mosaïste L. Lebis Fa (), à Florence. — Objets en mosaïque. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"42VWiclhi (F.), à Florence. — Table en mosaïque avec ornements et pied sculpté. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"43 table en mosaique ; lustre en verre, style vénitien; mosaïque montée en or et en argent;tableau en mosaïque; verre filé, tourné, soufllé; perles. À Bussolin (D.), à Venise. — Spécimens et types des ouvrages anciens de verres vénitiensen filigrane, travaillés à dentelle et à mille fleurs; perles en verre. pb) Candiani (Chevalier M.), à Venise. — Objets, partie en verre, imitation de marbres etde pierres; lustre. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Venise,Venezia
"6Ceccoli Sottero , à Ferrare, — Verres travaillés. b)Compagnie de verreries et de mosaïques de Venise et de Muramo, à Venise. — Mosaïques décoratives, lustres en verre pour bo gies et gaz, candélabres torsadés; glaces imitant l'antique, et modernes; verres soufflés itation des anciens de Murano; médaillons en mosaïque dans la décoration de la facade de la sectionitalienne de l'Exposition. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Ferrare,Ferrare
"7 Li Pira Mäyer (F.),à Palerme. — Tableau gravé en feuilles d'or sur cristal. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Palerme,Palermo.
"47 Olivieri (L.), à Venise. — Mosaïques; coquillages, perles; table en mosaïque; glace,façon antique, avec gravures; candélabres appuyés sur des Maures. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Venise,Venezia
"7 Olivotti (D. T.}, à Venise, — Ouvrages en verre; émaux; marqueteries; verres filés etsoufllés ; perles et articles de fantaisie en verre et mosaique. Podio (H.), à Venise. — Tableau en mosaïque bizantine; tableau en mosaïque poli; tableen mosaique. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Venise,Venezia
"8  Castellami (T.), à Rome. — Collection de faïences, reproductions italiennes et orientalesanciennes. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Rome,"Castellammare (T.), a Roma. — Collection de faïences, reproductions italiane et orientali antiche."
"9Delange (H.), x Naples. — Objets de céramique. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,céramique,Napoli
"40BDevers (Chevalier J., professeur), à Turin. — Collection d'objets de céramique moderneet imitation de l'antique, artistique et industrielle. #",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Turin,Torino
"1Farina (A.) et fils, à Faenza, — Ouvrages en faïence; médaillon sur Ia façade de laseclion italienne, ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Faenza,Faenza
"43Fermiami (Comte À.), à Faenza. — Vases en faïence; basreliefs, etc.; médaillons dansle vestibule de la section italienne de l'Exposition. FE D?Ginori Lisei (Marquis L., sénateur), à Florence. — Porcelaines blanches et coloriéesur usage commun et pour la télégraphie, la chimie, l'édilité, etc.; porcelaines d'art:Éencés artistiques et d'ornement. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Faenza,Faenza
"1Giustiniani (M.), à Naples. — Grand vase en faïence, imitation du xv° siècle; tableronde en faïence; vases, coupes, siéges, plats en faïence; imitation de vases étrusques etgrécosiciliens.Leons (A.), à Catane, — Statuettes en terre cuite, coloriées, représentant des costumessiciliens, ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Naples,Catania
"46Melielhi (T.), à Venise. — Ouvragesen céramique, ornements, consoles et figures depetites dimensions. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Venise,Venezia
"18 Minghetti (A.)et fils, à Bologne. — Médaïllons en basreliefs; vases, bouteilles,amphores, plats, consoles, groupes. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Bologne,Bologna.
"20 ‘Palme (J. et C.), à Pise, — Poteries. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Pise,Pisa
"21  Pepi (B.), à Sienne. — Médaillons en céramique, imitation de Lucca della Robbia. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Sienne,Siena
"22Rubhbiani (C.), à Sassuolo (Modène). — Faïences. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Sassuolo,Sassuolo
"21 Scappini (A.),à Corneto Tarquinia (Rome). — Vases en terre cuite, imitation des vasesétrusques. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Corneto,Tarquinia
"26 Spinaci (J.), à Gubbio. — Vases, amphores, médaillons historiés et coloriés, avec couleurs métalliques. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Gubbio,Gubbio
"28 TManfami (C.), à Rome. — Vases en terre cuite peints au vernis et à l'émaï, ‘Jeétrusque. x ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Rome,Roma
"3Korelli (J.), à Florence. — Groupes, statuettes, basreliefs en mosaïque en biscuit. À Levera frères, à Turin. — Étofles pour meubles en soie; damas; lampas historiés etbrocarts; velours de soie; rideaux de mousseline; soie brodée. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze.
"2 Merenndino (J.),à Turin. — Toiles cirées pour tapis et pour meubles.Trapolin (J.B.), à Venise. — Étoffes pour meubles et pour églises. Ferrino (C.), à Turin. — Papiers et toile de verre et émeri. — Papiers pour emballageet pour les murs humides. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Turin,Torino
"1 Stabilimenti del Fibreno (Papeteries du Fibreno), Leresvnes (E.),comte de Balsorano, propriétaire (Administrateur : J. Bousée), à Naples. — Pres pour tentures; livres; panneaux.Tadini (F.), à Turin. — Papier et toile de verre et émeri. »VWittone (J.) et ©, à Turin. — Toile et papier de verre et émeri. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Naples,Napoli
"3 ete) et frères, à Masserano (Novare). — Assortiment d'articles de coutelerie. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Masserano,Masserano
"2 Pellas (Chevalier J.), à Florence, — Reproductions en galvanoplastie; une Vierge, basrelief de Mino da Fiesole; deux'plats de Benvenuto Cellini; deux chenêts en bronzemodelés par J. Bologna; candélabre style de l'Empire. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"1 Amodio (M.), à Naples. — Trois statues en bronze.  Bazzanti (P.) et fils, à Florence. — Deux statues en bronze.Bertocco (J.), à Padoue. — Vase et conque de cuivre cisélés à la main. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Naples,Napoli.
"3 Brun (L.), à Turin. — Pièces d'art en bronze et en fer fondues et ciselées, imitations etreproductions de pièces anciennes; six boucliers de la galerie des armes de Turin; unetarge de Benvenuto Gellini; dixhuit armes anciennes; six grandes épées; deux cuirasses:trois casques (imitation). Castellami (A.), à Rome. — Biselle et litière en bronze avec marqueteries en argent eten cuivre. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Turin,Torino
"6 Cireelli (M.), à Naples. — Lampes et candélabres en bronze doré; objets en bronze pour ameublement. aiCivita (A.), à Florence. — Objets en bronze doré. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Naples,Napoli
"7De Luea (C.) et fils, à Naples. — Objets en bronze fondu. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Naples,Napoli
"45 Franei (Chevalier P.), à Sienne. — Candélabre en fer battu; soutien de drapeau battuau marieau : il est placé sur la façade de la section italienne, où äl porte le drapeau. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Sienne,Siena.
"16 Nelli (A.), à Rome. — Statues en bronze. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Rome,Roma
"9Frullimi. — Tableau basrelief en bronze.Mieheli (J.), à Venise. — Objets en bronze. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Venise,Venezia
"8 Orphelinat pour les jeunes garçons, à Venise (Directeur : J. Pan). peCandélabre en bronze fondu avec figures et ornements. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Venise,Venezia
"40Raceigaluppi (D. et C.), à Milan. — Gravures en acier et poinçon représentant desarmoiries , lettres et vignettes. $ : ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Milan,Milano
"43 Tognozzi (M.), à Florence. — Statuettes en bronze. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"12Zabaffà (B.), à Sienne. — Soutien de drapeau en fer battu; candélabre en fer battu. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Sienne,Siena
"17 Horlogerie. Barbiroli (F.), à Venise. — Pendule de table; clef générale pour ouvrir toutes sortesd'horloges. : ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Venise,Venezia
"4 Beccarelli (L.), à Parme. — Pendules à sonnerie; pendule de voyage à équation; calendrier perpétuel, grande sonnerie et échappement à détente. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Parme,Parma.
"2 Blanehetti (Chevalier O.), à Paris. — Balancier pour pendule. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Paris,Milano
"3Caspani (G.), à Milan. — Horlogecontrôle pour voitures publiques. Â Embriaco (].B.), père, à Rome. — Régulateur et pendule, avec sonnerie, et remontoir marchant ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Milan,Milano.
"36 jours; hydrochronomètre avec sonnerie. _ùGasparrini (J.), à Rome. — Montre à répétition; horloge hydraulique. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Rome,Roma
"6Granaglia (P. et C.), à Turin. — Horloge pour tour avec sonnerie; manomètre enregistrant un appareil d'horlogerie pouvant marcher huit jours. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Turin,Torino
"7 Hocke (J.), à Udine. — Horloge électrique à pendule. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Udine,Udine
"8 Masetti (B.), à Bologne. — Horlogeries; transmission électrique du mouvementd'horloge, etc. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Bologne,Bologna
"9 Pardon (L.), chef d'atelier pour la construction des télégraphes et de l'horlogerie deschemins de fer de la haute Italie, à Milan. — Horloge régulatrice à transmission électrique; horloge angulaire avec trois cadrans, avec moteur électrique; horloge pour can tonniers, avec moteur électrique. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Milan,Milano
"9 bis  Lavaggi (F.) et Mis, à Troffarello (Turin). — Allumettes en bois et en cire; allumettesperfectionnées. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Troffarello,Trofarello (Torino).
"4 Romanin (Le chevalier D° J.), à Padoue. — Dessins représentant ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Padoue,Padova
"15 établissementsindustriels auxquels l'exposant a appliqué des systèmes particuliers de ventilation pouren améliorer les conditions hygiéniques. Gibert San Giovanni, à Tedduccio (Naples). — Pommades, vinaigre, eaux,essences, teintures pour toilette, Grassi Mauro (N. et M.), à Acireale (Catane). — Crème de sayon rafraïehissant pourla peau. Malvezzi (G.) et €"", à Venise. — Poudre de Chypre simple et parfamée. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Tedduccio,Acireale
"11Migone (A.) et C"", à Milan. — Parfumeries et savons de toilette. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Milan,Milano
"42Millioni (L.), à Trévise, — Piroconophobes; parfum contre les cousins. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Trévise,Treviso
"13 Mostardini (A.), à Florence. — Eau de Cologne; vinaigre cosmétique; extrait d'odeur;poudres de riz, d'amande, d'iris; dentifrice. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Florence,Firenze
"14 Sbriceoli (C.), à Rome. — Pommade et eau de toilette. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Rome,Roma.
"45Scarano (M.), à Bari. — Poudre de Chypre. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Bari,Bari
"16 Stacchini (A) et C"", propriétaires de l'établissement industriel italien dirigé parM. Vaaxozzt, à Rome, — Divers produits pour toilette. ",Paris_1878_Italy_31.jpg,634 ITALIE. — GROUPE IV. — CLASSES 30 À 41.,Rome,Roma
