,text,source,class,location
1071,"2. Giani (Joseph et Charles), àVienne(hasseAutriche). — Étoffes desoie pour vêtements civils et sacerdotaux.",Paris1867_Austria_25.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Vienne
1072,"21. Grohmann (Adolphe), à Schünlinde (Bohème). — Pétinet de soie.",Paris1867_Austria_25.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Schünlinde
1073,"3. Gütermann et Cie, à Vienne,Habsburger gasse, ",Paris1867_Austria_25.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Vienne
1074,5 (BasseAutriche.— Soie.,Paris1867_Austria_25.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,
1075,"3%. Harnisch (Françoise), à Klagenfurt (Carinthie). — Soie.",Paris1867_Austria_25.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Klagenfurt
1076,"24. Harpke (Antoine) et fils, àVienne, Hermann gusse, ",Paris1867_Austria_25.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Vienne
1077,36 (BasseAutriche). — Rubans unis ct façonnés.,Paris1867_Austria_25.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,
1078,"25. Hetxer (Charles) et fils, àVienne, Miller gasse, ",Paris1867_Austria_25.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Vienne
1079,9 (DasseAutriche). — Rubans de soie.,Paris1867_Austria_25.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,
1080,"%%. Hiegl (François), à Éssees  FILS ET TISSUS DE SOIE. (Esclavonie). — Tissus de bourre desoie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Éssees
1081,2. Hofmannsthal (,Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,
1082,"8. de), àVienne, Fuchlaulon, ",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Vienne
1083,"15, (BasseAutriche). — Soie grége.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,
1084,"28. Hübner (J.A), à Prague (Bohômc). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Prague
1085,"2. Keppel (jean), à Roveredo(Tyrol). — Fils de soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Roveredo
1086,"30. Klinger (Léopold), à Vienne,Ziegler gasse, ",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Vienne
1087,34. (BasseAutriche). —Rubans de soie.,Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,
1088,"31. Koss (François), à Feldkirchen(Carinthie). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Feldkirchen
1089,"32. Koss (Thérèse), à Feldkirchen(Carinthie). Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Feldkirchen
1090,"33. Kostner (Albert) jeune, àVienne (BasseAutriche). — Lempas etdamas.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Vienne
1091,"34. Kosaurek (Antoine), à Fomtschach, près Villach (Carinthie). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Fomtschach
1092,"35. Kozubowska (Philippine), àCracovie (Gallicie). — Soie grége etmoulinée.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Cracovie
1093,"3%. Lauwenstcin (joseph), àSchmiedeberg (Bohême). — Velours etétoffes de soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Schmiedeberg
1094,"37. Lenawsi (B.A.), à Gorice (Littoral). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Gorice
1095,"38. Mannhard (Jacques), à Hermagor (Carfnthie). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Hermagor
1096,"39. Marko, à Feldkirchen (Carin thie). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Feldkirchen
1097,"40. Mazzonelli (Jean), à Trente(Tyrol). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Trente
1098,"41. Milesi (de), à Volkersdorf, prèsYillach (Carinthie). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Volkersdorf
1099,"42. Môglich (Émilie), à Gratz (Styrie). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Gratz
1100,"43. Moering (Charles) et fils, àVienne (BasseAutriche). — Rubans desoie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Vienne
1101,"4t. Moro (Ambroise), à Hermagor(Carinthie). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Hermagor
1102,"45. Mesner, à Ebenthal (Carinthie).— Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Ebenthal
1103,"46. Mutachlechner (George), àInspruck (Tyrol). — Étoffes et velours de soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Inspruck
1104,"47. Nechuta (Charles), à Vienne,Dreilaufer gasse, ",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Vienne
1105,5 (BasseAutriche).—Rubens: ni,Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,
1106,457,Paris1867_Austria_37.jpg,130 GROUPE. NW. AUTRICHE. — CLASSE 40.,
1107,"48. Pichlern (David),.à Pussanitz.près Spital (Carinthie). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Pussanitz
1108,"49. Rauchberger (J), à Vienne,Jiegler gasse, ",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Vienne
1109,18 (BasseAgtriche). —Étofles pour parapluies et ombrelles.,Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,
1110,"50. Reich (Aloyse), à Meronitz(Bohême). — Soie.canore), à Trente (Ty À. Richter (Édouard À.), à Vienne,Bauernmarkt (BasseAutriche). — Svie ,teinte en couleur: chenilles.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Meronitz
1111,"55. Ritter (Guillaume de) et Cie, àGorice (Littoral). — Fils de bourre desoie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Gorice
1112,"54. MosenbergOrsini (Mme laCsse Jeanne de) à Famtschach, prèsYillach (Carinthie). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Famtschach
1113,"55. Salvadori (Valentin et Isidore),à Trente (Tyrol). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Trente
1114,"56. Schwarz (Jean), à Vienne(BasseAutriche).— Rubans pour chapeaux.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Vienne
1115,"51. Société de sériciculturede la Bohême, à Prague (Bohèinc).— Soie moulinée.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Prague
1116,"58. Société de sériciculturede la Carinthie, à Klagenfurt. —Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Klagenfurt
1117,"59. Société de sériciculture(Kopsikyf, président), à Komygratz(Boh@me). — Soie et étoffes de soic.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Komygratz
1118,"60. Société de sériciculturc dola Silésie, à Troppau. — Svie cttissus de soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Troppau
1119,"61. Sigmundt (François), à Vienne, DreiLeufer gasse, ",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Vienne
1120,5 (BasseAutriche). — Crêpe et gaze de soie.,Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,
1121,"62. Smercrek (Philippe), à Klagcnfurt (Curinthic). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Klagcnfurt
1122,"63. Specht (Joseph) jeune, à WersChotz (Hongrie). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,WersChotz
1123,"64. Spiller (M) et fils, à Éssezg(Esclavonie). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Éssezg
1124,"65. Steyrer (François), à Pragce(Bohème). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Pragce
1125,"66. Stroh (Marie), à Klagenfurt(Carinthic). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Klagenfurt
1126,"67. Tarmann ‘Martin), à Klagenfurt (Carinthie). — Soie.",Paris1867_Austria_26.jpg,CLASSE 31.— FILS ET TISSCS DE SOIR.,Klagenfurt
1127,"68. Institutgénéral autrichiondes sourdsmuets israélites, à  Vienne, Rudolphs gasse, ",Paris1867_Austria_27.jpg,"LL GROUPE IV, — AUTRIGHE. — CLASSE 53.",
1128,"23 (BasseAutriche). — Soie. ,",Paris1867_Austria_27.jpg,"LL GROUPE IV, — AUTRIGHE. — CLASSE 53.",
1129,"6. Fhurner (André), à Jadersdorf, près Hermagor (Carinthie), —Soie.",Paris1867_Austria_27.jpg,"LL GROUPE IV, — AUTRIGHE. — CLASSE 53.",Jadersdorf
1130,"70. Enehurtschenthaler (François), à Finlande, près Botzen (Tyrol).— Soie grége.",Paris1867_Austria_27.jpg,"LL GROUPE IV, — AUTRIGHE. — CLASSE 53.",Finlande
1131,"71. Waschauer (jean), à Wachsonberg, près Feldkirchen (Carinthie). —Soie.",Paris1867_Austria_27.jpg,"LL GROUPE IV, — AUTRIGHE. — CLASSE 53.",Wachsonberg
1132,"72. Wesehka (S.) et fils, à Vienne,Btumper gasse, bi (BasseAutriche) —Peluches et étoffes de soie,",Paris1867_Austria_27.jpg,"LL GROUPE IV, — AUTRIGHE. — CLASSE 53.",Vienne
1133,"73. Wiesenburg (Antoine) et fils,à Vienne (BasseAutriche). — Rubansde soie.",Paris1867_Austria_27.jpg,"LL GROUPE IV, — AUTRIGHE. — CLASSE 53.",Vienne
1134,"4. Woiïtech (François), à Vienne.Casern gasse, ",Paris1867_Austria_27.jpg,"LL GROUPE IV, — AUTRIGHE. — CLASSE 53.",Vienne
1135,24 (BasgeAytriçhe). —Drapeaux.,Paris1867_Austria_27.jpg,"LL GROUPE IV, — AUTRIGHE. — CLASSE 53.",
1136,"76. Wôlwieh (Jean), à Wachsenberg, près Feldkirchen (Carinthie). —Soie.",Paris1867_Austria_27.jpg,"LL GROUPE IV, — AUTRIGHE. — CLASSE 53.",Wachsenberg
1137,"4. Bossi (J), à SaintVeit, prèsVienne (BasseAutriche). — Chäles etchâles longs.",Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,SaintVeit
1138,"2. Borckhard (Charles), à VienneSchottenseld gasse ",Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,VienneSchottenseld
1139,4 (BasseAutriche).— Châles et écharpes.,Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,
1140,"3. Fial (Jean), à Vienne, Liniengasse, ",Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,Vienne
1141,25 (BasseAutriche). — Châles  de laine.,Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,
1142,"4. Fabrique de drap et d’étoffe de laine, à Gaés (Hongrie).—Châles.",Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,Gaés
1143,"5, Hilawatseb et Esbarg, àVienne, Linien gasse, ",Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,Vienne
1144,41 (BasseAutriche). — Chôles.,Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,
1145,"6. Kleïber (A.), à Vienne (BasseAutriche).— Châles dg laine mélangéede soie.",Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,Vienne
1146,"7. Koeh (Maximilien), à Vienne,Mariehilfer strasse (BasseAutriche).—Tissus de laine.",Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,Vienne
1147,"8, Kôühler (François), à Vienne,Garber gasso, ",Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,Vienne
1148,41 (BaÿsgAutriche.) —Châles.,Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,
1149,"9. May (Charles), à Vienne, Liniengâsse, ",Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,Vienne
1150,"26 (BasseAutriche). — Châles,",Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,
1151,"‘40. Sehwingl (André, à Liésing,près Vienne (BasseAutriche). — Chälesimprimés.",Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,Liésing
1152,"11. Thieben (E.), à Vienne (BasseAutriche. — Chäl",Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,Vienne
1153,"42, Weiss (F.J.) fils, à Neutitschein (Moravie). — Chüles.",Paris1867_Austria_27.jpg,CLASSE 52. » CHALES.,Neutitschein
1154,"4. Axentijévic (Pierre) et fils, à Essogg (Esclavonie). — Chemise desoie, brodée d'or.",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Essogg
1155,"3. Benk (Marie), à Vienne, Michaeler platz, ",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Vienne
1156,"2 (BasseAutriche;.—Broderies,",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",
1157,"8. Benkowits (Marie) jeune, àVienne, Bürgerspital (BasseAutriche.— Broderie de soie, laine et chenille.",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Vienne
1158,"4. Blasincié (Jean), à Vienne, buisgasse, ",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Vienne
1159,"31 (BesseAutriche), — Passmenteries.",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",
1160,"5. Rrachsler(C.), à Vienne, Sobottenfeld (BasseAutriche). — Passementeries pour meubles et voitures.",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Vienne
1161,"6. Faber (M.) et Cie, à Heinricbsthal, près Lettowitz (Moravie). — Tiisus de coton façonnés.",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Heinricbsthal
1162,"7. Fantinl (Thérèse),:à Rovige(Littoral). — Collet à dentelles.",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Rovige
1163,"8. Filip (George), à Agram (Croatie.— Passementeries.",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Agram
1164,"9. Fuchs (Jean) fils, à Graslin(Bohême). — Broüeries, dentelles.",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Graslin
1165,"40. Furster (Katherine), à Pexh(Hongrie). — Portrait brodé de S. M.l'impératrice d'Autriche. .",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Pexh
1166,"41. Glani (Joseph) et Giami (Charles), à Vienne (BasseAutriche), —Broderies. :",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Vienne
1167,"13. Gottschald (Antoine) et Cie, àNeudek, près Carlshad (Bohème). —Dentelles.",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Neudek
1168,"43. Guthard (Marie), à AgrauiCrostie). — Dentelles au fuseau.",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",AgrauiCrostie
1169,"44. Halpwatsch et Esbary, àVienne, Linien gasse, ",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Vienne
1170,"41 (BassoAutriche). — Broderies,",Paris1867_Austria_27.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",
1171,"145. Melmdl (Josaphe), à Graslits(Bohême). — Broderies et dentelles. ART. DE BONNETERIE ETADE LINGERIE, ORJ ACCESS.DU VÊTEMENT. ",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Graslits
1172,4149,Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",
1173,"46. Etrani (Thérèse), à Vienne(BasseAutriche). — Broderies.",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Vienne
1174,"47. Moser (Antoine), à Steyn{HauttAutriche). — Bonnets defemme; cols.",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Steyn
1175,"18. Naschlts (Charlotte),(Hongrie). — Broderies.",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",
1176,"19. Neuberger (Louise),weis (Bohême). — Brodories.",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",
1177,"20. Richter (EdouardA.), à Vienne,Bauernmarkt, ",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Vienne
1178,"40 (BasseAutriche), —Broderies. |",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",
1179,"21. Ruisx (Auguste), à Gratz (Styrie). — Tapis brodé.",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Gratz
1180,"33. Schmldl (W.) et fils, à Weipert{Bohëme). — Dentelles et passementeries. ‘",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Weipert
1181,"23. Seraschin {Antoincette), à Rovigno (Littoral). — Broderies de perlessur drap; chemises brodées.",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Rovigno
1182,"3%. Soupper (Thérèse de) (maisonNâka), à Pesth (Hongrie), — Imagesbrodées.",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Pesth
1183,"25. Strasser (Martin), à Vienne,Maniahilfer strasse, ",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Vienne
1184,"44 (BasseAutriche).— Broderies d'or,",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",
1185,"36. Unger (Théodore),(Bohème). — Dentelles.",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",
1186,"27. Weïisshappel (Thérèse), àWeidlingau, près Vienne (BasseAutriche). — Broderies et ouvrages aucrochet.",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Weidlingau
1187,2%. Wild ,Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",
1188,"6. et Kaliwoda, à Vienne,Kohlmarkt, ",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Vienne
1189,"6 (BasseAutriche), —Broderies. :",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",
1190,"2. Zelger (Thomas), à Vienne,Dreilauser gasse, ",Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Vienne
1191,46 (BasaAntriche).— Broderies. à Pesthà Bud à Graslitz,Paris1867_Austria_28.jpg,"CLASSE 33. —' DENTELLES, TULLES,
BRODERIES ET PASSEMENTERIES.",Pesthà
1192,"4. Adam (F.) et fils, à Vienne,Haupt strasse, ",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Vienne
1193,44 (BasseAutriche). —Gants.,Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",
1194,2. Bartl (,Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",
1195,"3), à Vienno, Flora gasse,",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Vienno
1196,7 (BasseAutriche). — Gants.,Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",
1197,"3. Birnbaum (A.M), à Teplitz(Bohême). — Tissuscaoytchouc,",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Teplitz
1198,"4. Bondra (J), à Vienne, Linien gasse, ",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Vienne
1199,"19 (BasseAutriche), — Jupons.",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",
1200,"3. Brixi (François), à Essegg (Esclavonie), — Gants.",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Essegg
1201,"6. Brôückl (Antoine), à Karlsbad(Bohème). — Corsets de dame.",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Karlsbad
1202,"7. Budsa (J.), à Prague (Bohême).— Gants.",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Prague
1203,"8. Ebstein (E,), à Vienne, Rothenthurm gasse, ",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Vienne
1204,"45 (BasseAutriche),, —Chemises brodées, pour hommes,",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",
1205,"9. Elsinger (M.J.) et fils, à Vienne,Zollergafle. — Gants. Vireomer (Edouard). Marsinges (François). Meyer frères. Stangi (F..).",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Vienne
1206,"10. Frese (Antoine), à Prague © (Bohême). — Gants.",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Prague
1207,"11. Günsl (W.), à Vienne, Margerethen strasse, ",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Vienne
1208,"30 (BasseAutriche;,— Cannes,",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",
1209,43. Hônig (,Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",
1210,"1), à Vicnne, Mariahilfer strasse, ",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Vicnne
1211,"19 (BasseAutriche), —Cravates ; écharpes; chemises et cols.",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",
1212,"13. Hosamann (Charles), à Vienne,Karnthner strasse, ",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Vienne
1213,"18 {BasseAutriche),— Lingerie.",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",
1214,"14 Saquemar (George), à ‘ Vienne(BasseAutriche). — Gants,",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",
1215,"45. deiteles (Louis), à Prague, —Gants.",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Prague
1216,"16. Kiauss (Mme Vre Anne), àPesth (Hongrie). — Articles de lingerie.",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Pesth
1217,"47. Mlinger frères, à Zeidler (Bohême) Articles de bonneterie.",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Zeidler
1218,"18. Kriner (Éloi) et fils, à Prague(Bohëme). — Articles de bonneterie.",Paris1867_Austria_28.jpg,"CLASSE 34.— ARTICLES DE BONNETERIR
ET DE LINGERIE; OBJETS ACCESSOIRES
DU VÊTEMENT,",Prague
